id,variety
69679,Riesling
69680,Merlot
69681,Rosé
69682,Merlot
69683,Cabernet Sauvignon
69684,Pinot Noir
69685,Merlot
69686,Merlot
69687,Bordeaux-style Red Blend
69688,Sauvignon Blanc
69689,Riesling
69690,Sauvignon Blanc
69691,Red Blend
69692,Merlot
69693,Chardonnay
69694,Rosé
69695,Sauvignon Blanc
69696,Chardonnay
69697,Sauvignon Blanc
69698,Rosé
69699,Merlot
69700,Chardonnay
69701,Pinot Noir
69702,Rosé
69703,Rosé
69704,Syrah
69705,Riesling
69706,Chardonnay
69707,Chardonnay
69708,Merlot
69709,Cabernet Sauvignon
69710,Rosé
69711,Sauvignon Blanc
69712,Merlot
69713,Red Blend
69714,Chardonnay
69715,Merlot
69716,Merlot
69717,Red Blend
69718,Sauvignon Blanc
69719,Syrah
69720,Pinot Noir
69721,Chardonnay
69722,Red Blend
69723,Pinot Noir
69724,Red Blend
69725,Chardonnay
69726,Chardonnay
69727,Merlot
69728,Sauvignon Blanc
69729,Merlot
69730,Pinot Noir
69731,Syrah
69732,Sauvignon Blanc
69733,Riesling
69734,Bordeaux-style Red Blend
69735,Sauvignon Blanc
69736,Syrah
69737,Bordeaux-style Red Blend
69738,Chardonnay
69739,Sauvignon Blanc
69740,Red Blend
69741,Chardonnay
69742,Riesling
69743,Merlot
69744,Red Blend
69745,Red Blend
69746,Riesling
69747,Rosé
69748,Pinot Noir
69749,Pinot Noir
69750,Syrah
69751,Pinot Noir
69752,Riesling
69753,Riesling
69754,Rosé
69755,Red Blend
69756,Red Blend
69757,Red Blend
69758,Sauvignon Blanc
69759,Syrah
69760,Merlot
69761,Merlot
69762,Cabernet Sauvignon
69763,Merlot
69764,Pinot Noir
69765,Sauvignon Blanc
69766,Riesling
69767,Riesling
69768,Syrah
69769,Rosé
69770,Red Blend
69771,Pinot Noir
69772,Bordeaux-style Red Blend
69773,Pinot Noir
69774,Chardonnay
69775,Sauvignon Blanc
69776,Pinot Noir
69777,Riesling
69778,Bordeaux-style Red Blend
69779,Syrah
69780,Cabernet Sauvignon
69781,Merlot
69782,Syrah
69783,Rosé
69784,Sauvignon Blanc
69785,Riesling
69786,Merlot
69787,Bordeaux-style Red Blend
69788,Syrah
69789,Syrah
69790,Sauvignon Blanc
69791,Red Blend
69792,Rosé
69793,Merlot
69794,Merlot
69795,Riesling
69796,Bordeaux-style Red Blend
69797,Merlot
69798,Syrah
69799,Bordeaux-style Red Blend
69800,Sauvignon Blanc
69801,Pinot Noir
69802,Bordeaux-style Red Blend
69803,Pinot Noir
69804,Pinot Noir
69805,Pinot Noir
69806,Riesling
69807,Cabernet Sauvignon
69808,Riesling
69809,Cabernet Sauvignon
69810,Sauvignon Blanc
69811,Pinot Noir
69812,Sauvignon Blanc
69813,Cabernet Sauvignon
69814,Red Blend
69815,Red Blend
69816,Merlot
69817,Syrah
69818,Cabernet Sauvignon
69819,Syrah
69820,Cabernet Sauvignon
69821,Cabernet Sauvignon
69822,Red Blend
69823,Bordeaux-style Red Blend
69824,Red Blend
69825,Chardonnay
69826,Chardonnay
69827,Pinot Noir
69828,Rosé
69829,Bordeaux-style Red Blend
69830,Cabernet Sauvignon
69831,Rosé
69832,Pinot Noir
69833,Riesling
69834,Riesling
69835,Syrah
69836,Merlot
69837,Chardonnay
69838,Pinot Noir
69839,Pinot Noir
69840,Red Blend
69841,Sauvignon Blanc
69842,Riesling
69843,Merlot
69844,Cabernet Sauvignon
69845,Riesling
69846,Red Blend
69847,Red Blend
69848,Chardonnay
69849,Red Blend
69850,Bordeaux-style Red Blend
69851,Syrah
69852,Pinot Noir
69853,Syrah
69854,Riesling
69855,Syrah
69856,Merlot
69857,Red Blend
69858,Rosé
69859,Rosé
69860,Cabernet Sauvignon
69861,Pinot Noir
69862,Merlot
69863,Syrah
69864,Pinot Noir
69865,Red Blend
69866,Bordeaux-style Red Blend
69867,Rosé
69868,Chardonnay
69869,Chardonnay
69870,Syrah
69871,Merlot
69872,Merlot
69873,Red Blend
69874,Bordeaux-style Red Blend
69875,Rosé
69876,Pinot Noir
69877,Merlot
69878,Chardonnay
69879,Red Blend
69880,Red Blend
69881,Cabernet Sauvignon
69882,Cabernet Sauvignon
69883,Syrah
69884,Rosé
69885,Sauvignon Blanc
69886,Red Blend
69887,Cabernet Sauvignon
69888,Bordeaux-style Red Blend
69889,Red Blend
69890,Syrah
69891,Syrah
69892,Red Blend
69893,Sauvignon Blanc
69894,Chardonnay
69895,Cabernet Sauvignon
69896,Cabernet Sauvignon
69897,Sauvignon Blanc
69898,Bordeaux-style Red Blend
69899,Cabernet Sauvignon
69900,Sauvignon Blanc
69901,Rosé
69902,Red Blend
69903,Sauvignon Blanc
69904,Red Blend
69905,Bordeaux-style Red Blend
69906,Merlot
69907,Red Blend
69908,Rosé
69909,Cabernet Sauvignon
69910,Cabernet Sauvignon
69911,Syrah
69912,Syrah
69913,Rosé
69914,Bordeaux-style Red Blend
69915,Syrah
69916,Red Blend
69917,Sauvignon Blanc
69918,Merlot
69919,Riesling
69920,Bordeaux-style Red Blend
69921,Cabernet Sauvignon
69922,Merlot
69923,Merlot
69924,Cabernet Sauvignon
69925,Syrah
69926,Merlot
69927,Cabernet Sauvignon
69928,Merlot
69929,Merlot
69930,Red Blend
69931,Merlot
69932,Chardonnay
69933,Bordeaux-style Red Blend
69934,Cabernet Sauvignon
69935,Syrah
69936,Merlot
69937,Riesling
69938,Red Blend
69939,Cabernet Sauvignon
69940,Sauvignon Blanc
69941,Riesling
69942,Bordeaux-style Red Blend
69943,Red Blend
69944,Cabernet Sauvignon
69945,Rosé
69946,Syrah
69947,Chardonnay
69948,Pinot Noir
69949,Rosé
69950,Sauvignon Blanc
69951,Riesling
69952,Pinot Noir
69953,Sauvignon Blanc
69954,Merlot
69955,Syrah
69956,Merlot
69957,Cabernet Sauvignon
69958,Red Blend
69959,Red Blend
69960,Pinot Noir
69961,Riesling
69962,Merlot
69963,Sauvignon Blanc
69964,Cabernet Sauvignon
69965,Sauvignon Blanc
69966,Pinot Noir
69967,Chardonnay
69968,Red Blend
69969,Sauvignon Blanc
69970,Pinot Noir
69971,Pinot Noir
69972,Pinot Noir
69973,Sauvignon Blanc
69974,Syrah
69975,Chardonnay
69976,Bordeaux-style Red Blend
69977,Pinot Noir
69978,Merlot
69979,Riesling
69980,Rosé
69981,Cabernet Sauvignon
69982,Chardonnay
69983,Sauvignon Blanc
69984,Rosé
69985,Pinot Noir
69986,Red Blend
69987,Pinot Noir
69988,Chardonnay
69989,Sauvignon Blanc
69990,Sauvignon Blanc
69991,Red Blend
69992,Syrah
69993,Sauvignon Blanc
69994,Cabernet Sauvignon
69995,Cabernet Sauvignon
69996,Red Blend
69997,Rosé
69998,Chardonnay
69999,Bordeaux-style Red Blend
70000,Sauvignon Blanc
70001,Riesling
70002,Red Blend
70003,Pinot Noir
70004,Rosé
70005,Riesling
70006,Bordeaux-style Red Blend
70007,Red Blend
70008,Chardonnay
70009,Bordeaux-style Red Blend
70010,Riesling
70011,Sauvignon Blanc
70012,Cabernet Sauvignon
70013,Sauvignon Blanc
70014,Rosé
70015,Red Blend
70016,Bordeaux-style Red Blend
70017,Red Blend
70018,Cabernet Sauvignon
70019,Chardonnay
70020,Rosé
70021,Riesling
70022,Chardonnay
70023,Rosé
70024,Cabernet Sauvignon
70025,Merlot
70026,Sauvignon Blanc
70027,Sauvignon Blanc
70028,Riesling
70029,Bordeaux-style Red Blend
70030,Syrah
70031,Merlot
70032,Sauvignon Blanc
70033,Merlot
70034,Pinot Noir
70035,Rosé
70036,Merlot
70037,Merlot
70038,Merlot
70039,Syrah
70040,Cabernet Sauvignon
70041,Red Blend
70042,Syrah
70043,Syrah
70044,Red Blend
70045,Bordeaux-style Red Blend
70046,Cabernet Sauvignon
70047,Cabernet Sauvignon
70048,Bordeaux-style Red Blend
70049,Merlot
70050,Red Blend
70051,Cabernet Sauvignon
70052,Chardonnay
70053,Pinot Noir
70054,Chardonnay
70055,Sauvignon Blanc
70056,Chardonnay
70057,Rosé
70058,Chardonnay
70059,Bordeaux-style Red Blend
70060,Sauvignon Blanc
70061,Sauvignon Blanc
70062,Red Blend
70063,Red Blend
70064,Chardonnay
70065,Bordeaux-style Red Blend
70066,Riesling
70067,Chardonnay
70068,Rosé
70069,Cabernet Sauvignon
70070,Sauvignon Blanc
70071,Merlot
70072,Cabernet Sauvignon
70073,Sauvignon Blanc
70074,Merlot
70075,Sauvignon Blanc
70076,Sauvignon Blanc
70077,Sauvignon Blanc
70078,Cabernet Sauvignon
70079,Rosé
70080,Chardonnay
70081,Red Blend
70082,Chardonnay
70083,Riesling
70084,Pinot Noir
70085,Merlot
70086,Cabernet Sauvignon
70087,Riesling
70088,Pinot Noir
70089,Sauvignon Blanc
70090,Red Blend
70091,Pinot Noir
70092,Chardonnay
70093,Sauvignon Blanc
70094,Chardonnay
70095,Red Blend
70096,Merlot
70097,Red Blend
70098,Rosé
70099,Syrah
70100,Riesling
70101,Rosé
70102,Bordeaux-style Red Blend
70103,Cabernet Sauvignon
70104,Syrah
70105,Syrah
70106,Rosé
70107,Syrah
70108,Cabernet Sauvignon
70109,Bordeaux-style Red Blend
70110,Cabernet Sauvignon
70111,Syrah
70112,Bordeaux-style Red Blend
70113,Bordeaux-style Red Blend
70114,Pinot Noir
70115,Rosé
70116,Pinot Noir
70117,Cabernet Sauvignon
70118,Bordeaux-style Red Blend
70119,Riesling
70120,Sauvignon Blanc
70121,Syrah
70122,Red Blend
70123,Pinot Noir
70124,Rosé
70125,Merlot
70126,Syrah
70127,Chardonnay
70128,Riesling
70129,Chardonnay
70130,Sauvignon Blanc
70131,Riesling
70132,Chardonnay
70133,Red Blend
70134,Rosé
70135,Sauvignon Blanc
70136,Merlot
70137,Cabernet Sauvignon
70138,Rosé
70139,Riesling
70140,Bordeaux-style Red Blend
70141,Red Blend
70142,Syrah
70143,Pinot Noir
70144,Riesling
70145,Red Blend
70146,Pinot Noir
70147,Rosé
70148,Bordeaux-style Red Blend
70149,Syrah
70150,Bordeaux-style Red Blend
70151,Sauvignon Blanc
70152,Merlot
70153,Rosé
70154,Red Blend
70155,Bordeaux-style Red Blend
70156,Syrah
70157,Merlot
70158,Chardonnay
70159,Riesling
70160,Riesling
70161,Riesling
70162,Chardonnay
70163,Bordeaux-style Red Blend
70164,Syrah
70165,Red Blend
70166,Riesling
70167,Sauvignon Blanc
70168,Bordeaux-style Red Blend
70169,Bordeaux-style Red Blend
70170,Pinot Noir
70171,Pinot Noir
70172,Syrah
70173,Red Blend
70174,Pinot Noir
70175,Cabernet Sauvignon
70176,Syrah
70177,Pinot Noir
70178,Red Blend
70179,Rosé
70180,Merlot
70181,Cabernet Sauvignon
70182,Bordeaux-style Red Blend
70183,Rosé
70184,Syrah
70185,Syrah
70186,Syrah
70187,Merlot
70188,Cabernet Sauvignon
70189,Rosé
70190,Rosé
70191,Chardonnay
70192,Rosé
70193,Merlot
70194,Cabernet Sauvignon
70195,Red Blend
70196,Syrah
70197,Chardonnay
70198,Pinot Noir
70199,Pinot Noir
70200,Chardonnay
70201,Sauvignon Blanc
70202,Cabernet Sauvignon
70203,Syrah
70204,Riesling
70205,Bordeaux-style Red Blend
70206,Riesling
70207,Bordeaux-style Red Blend
70208,Red Blend
70209,Pinot Noir
70210,Sauvignon Blanc
70211,Sauvignon Blanc
70212,Chardonnay
70213,Bordeaux-style Red Blend
70214,Syrah
70215,Red Blend
70216,Rosé
70217,Rosé
70218,Rosé
70219,Merlot
70220,Syrah
70221,Cabernet Sauvignon
70222,Bordeaux-style Red Blend
70223,Syrah
70224,Merlot
70225,Riesling
70226,Bordeaux-style Red Blend
70227,Red Blend
70228,Chardonnay
70229,Red Blend
70230,Bordeaux-style Red Blend
70231,Cabernet Sauvignon
70232,Rosé
70233,Merlot
70234,Sauvignon Blanc
70235,Merlot
70236,Cabernet Sauvignon
70237,Chardonnay
70238,Chardonnay
70239,Rosé
70240,Cabernet Sauvignon
70241,Pinot Noir
70242,Riesling
70243,Pinot Noir
70244,Sauvignon Blanc
70245,Merlot
70246,Chardonnay
70247,Merlot
70248,Syrah
70249,Syrah
70250,Syrah
70251,Chardonnay
70252,Sauvignon Blanc
70253,Riesling
70254,Red Blend
70255,Bordeaux-style Red Blend
70256,Red Blend
70257,Cabernet Sauvignon
70258,Red Blend
70259,Pinot Noir
70260,Red Blend
70261,Pinot Noir
70262,Riesling
70263,Rosé
70264,Cabernet Sauvignon
70265,Chardonnay
70266,Red Blend
70267,Merlot
70268,Sauvignon Blanc
70269,Sauvignon Blanc
70270,Sauvignon Blanc
70271,Sauvignon Blanc
70272,Syrah
70273,Pinot Noir
70274,Riesling
70275,Rosé
70276,Red Blend
70277,Sauvignon Blanc
70278,Bordeaux-style Red Blend
70279,Red Blend
70280,Cabernet Sauvignon
70281,Rosé
70282,Merlot
70283,Bordeaux-style Red Blend
70284,Rosé
70285,Riesling
70286,Bordeaux-style Red Blend
70287,Red Blend
70288,Riesling
70289,Riesling
70290,Red Blend
70291,Pinot Noir
70292,Riesling
70293,Chardonnay
70294,Red Blend
70295,Merlot
70296,Chardonnay
70297,Syrah
70298,Syrah
70299,Bordeaux-style Red Blend
70300,Sauvignon Blanc
70301,Sauvignon Blanc
70302,Riesling
70303,Bordeaux-style Red Blend
70304,Riesling
70305,Chardonnay
70306,Red Blend
70307,Bordeaux-style Red Blend
70308,Cabernet Sauvignon
70309,Red Blend
70310,Syrah
70311,Merlot
70312,Sauvignon Blanc
70313,Pinot Noir
70314,Bordeaux-style Red Blend
70315,Merlot
70316,Chardonnay
70317,Pinot Noir
70318,Red Blend
70319,Chardonnay
70320,Riesling
70321,Bordeaux-style Red Blend
70322,Sauvignon Blanc
70323,Syrah
70324,Red Blend
70325,Riesling
70326,Merlot
70327,Pinot Noir
70328,Merlot
70329,Merlot
70330,Bordeaux-style Red Blend
70331,Chardonnay
70332,Riesling
70333,Merlot
70334,Riesling
70335,Chardonnay
70336,Riesling
70337,Merlot
70338,Cabernet Sauvignon
70339,Red Blend
70340,Bordeaux-style Red Blend
70341,Chardonnay
70342,Cabernet Sauvignon
70343,Rosé
70344,Cabernet Sauvignon
70345,Red Blend
70346,Merlot
70347,Chardonnay
70348,Red Blend
70349,Sauvignon Blanc
70350,Syrah
70351,Bordeaux-style Red Blend
70352,Bordeaux-style Red Blend
70353,Red Blend
70354,Rosé
70355,Red Blend
70356,Red Blend
70357,Red Blend
70358,Rosé
70359,Sauvignon Blanc
70360,Bordeaux-style Red Blend
70361,Merlot
70362,Red Blend
70363,Riesling
70364,Riesling
70365,Merlot
70366,Red Blend
70367,Red Blend
70368,Red Blend
70369,Cabernet Sauvignon
70370,Rosé
70371,Cabernet Sauvignon
70372,Cabernet Sauvignon
70373,Merlot
70374,Syrah
70375,Syrah
70376,Rosé
70377,Merlot
70378,Chardonnay
70379,Riesling
70380,Sauvignon Blanc
70381,Chardonnay
70382,Red Blend
70383,Rosé
70384,Bordeaux-style Red Blend
70385,Riesling
70386,Rosé
70387,Pinot Noir
70388,Sauvignon Blanc
70389,Merlot
70390,Syrah
70391,Merlot
70392,Chardonnay
70393,Merlot
70394,Bordeaux-style Red Blend
70395,Merlot
70396,Pinot Noir
70397,Merlot
70398,Cabernet Sauvignon
70399,Cabernet Sauvignon
70400,Red Blend
70401,Riesling
70402,Syrah
70403,Riesling
70404,Chardonnay
70405,Bordeaux-style Red Blend
70406,Cabernet Sauvignon
70407,Merlot
70408,Merlot
70409,Pinot Noir
70410,Merlot
70411,Pinot Noir
70412,Cabernet Sauvignon
70413,Merlot
70414,Bordeaux-style Red Blend
70415,Red Blend
70416,Rosé
70417,Cabernet Sauvignon
70418,Riesling
70419,Cabernet Sauvignon
70420,Bordeaux-style Red Blend
70421,Pinot Noir
70422,Cabernet Sauvignon
70423,Syrah
70424,Bordeaux-style Red Blend
70425,Riesling
70426,Rosé
70427,Riesling
70428,Rosé
70429,Red Blend
70430,Chardonnay
70431,Merlot
70432,Cabernet Sauvignon
70433,Chardonnay
70434,Syrah
70435,Rosé
70436,Pinot Noir
70437,Syrah
70438,Bordeaux-style Red Blend
70439,Riesling
70440,Merlot
70441,Chardonnay
70442,Chardonnay
70443,Chardonnay
70444,Merlot
70445,Bordeaux-style Red Blend
70446,Syrah
70447,Pinot Noir
70448,Sauvignon Blanc
70449,Cabernet Sauvignon
70450,Cabernet Sauvignon
70451,Riesling
70452,Pinot Noir
70453,Red Blend
70454,Merlot
70455,Pinot Noir
70456,Chardonnay
70457,Riesling
70458,Pinot Noir
70459,Pinot Noir
70460,Red Blend
70461,Syrah
70462,Merlot
70463,Sauvignon Blanc
70464,Syrah
70465,Syrah
70466,Bordeaux-style Red Blend
70467,Sauvignon Blanc
70468,Rosé
70469,Chardonnay
70470,Cabernet Sauvignon
70471,Red Blend
70472,Cabernet Sauvignon
70473,Red Blend
70474,Cabernet Sauvignon
70475,Chardonnay
70476,Cabernet Sauvignon
70477,Riesling
70478,Syrah
70479,Cabernet Sauvignon
70480,Pinot Noir
70481,Sauvignon Blanc
70482,Pinot Noir
70483,Pinot Noir
70484,Red Blend
70485,Pinot Noir
70486,Sauvignon Blanc
70487,Rosé
70488,Sauvignon Blanc
70489,Bordeaux-style Red Blend
70490,Chardonnay
70491,Rosé
70492,Pinot Noir
70493,Sauvignon Blanc
70494,Merlot
70495,Bordeaux-style Red Blend
70496,Chardonnay
70497,Red Blend
70498,Rosé
70499,Rosé
70500,Syrah
70501,Bordeaux-style Red Blend
70502,Riesling
70503,Red Blend
70504,Chardonnay
70505,Cabernet Sauvignon
70506,Bordeaux-style Red Blend
70507,Chardonnay
70508,Sauvignon Blanc
70509,Pinot Noir
70510,Chardonnay
70511,Bordeaux-style Red Blend
70512,Red Blend
70513,Syrah
70514,Red Blend
70515,Syrah
70516,Bordeaux-style Red Blend
70517,Chardonnay
70518,Red Blend
70519,Red Blend
70520,Pinot Noir
70521,Chardonnay
70522,Rosé
70523,Merlot
70524,Bordeaux-style Red Blend
70525,Riesling
70526,Riesling
70527,Chardonnay
70528,Cabernet Sauvignon
70529,Sauvignon Blanc
70530,Chardonnay
70531,Bordeaux-style Red Blend
70532,Pinot Noir
70533,Pinot Noir
70534,Syrah
70535,Sauvignon Blanc
70536,Pinot Noir
70537,Cabernet Sauvignon
70538,Merlot
70539,Cabernet Sauvignon
70540,Pinot Noir
70541,Rosé
70542,Cabernet Sauvignon
70543,Red Blend
70544,Merlot
70545,Merlot
70546,Bordeaux-style Red Blend
70547,Chardonnay
70548,Riesling
70549,Pinot Noir
70550,Cabernet Sauvignon
70551,Rosé
70552,Red Blend
70553,Bordeaux-style Red Blend
70554,Chardonnay
70555,Merlot
70556,Bordeaux-style Red Blend
70557,Rosé
70558,Sauvignon Blanc
70559,Merlot
70560,Merlot
70561,Riesling
70562,Red Blend
70563,Cabernet Sauvignon
70564,Merlot
70565,Riesling
70566,Cabernet Sauvignon
70567,Red Blend
70568,Cabernet Sauvignon
70569,Cabernet Sauvignon
70570,Cabernet Sauvignon
70571,Sauvignon Blanc
70572,Sauvignon Blanc
70573,Red Blend
70574,Syrah
70575,Riesling
70576,Syrah
70577,Bordeaux-style Red Blend
70578,Pinot Noir
70579,Red Blend
70580,Bordeaux-style Red Blend
70581,Bordeaux-style Red Blend
70582,Sauvignon Blanc
70583,Cabernet Sauvignon
70584,Syrah
70585,Chardonnay
70586,Bordeaux-style Red Blend
70587,Sauvignon Blanc
70588,Merlot
70589,Red Blend
70590,Cabernet Sauvignon
70591,Merlot
70592,Cabernet Sauvignon
70593,Chardonnay
70594,Bordeaux-style Red Blend
70595,Riesling
70596,Riesling
70597,Bordeaux-style Red Blend
70598,Riesling
70599,Red Blend
70600,Pinot Noir
70601,Red Blend
70602,Bordeaux-style Red Blend
70603,Pinot Noir
70604,Riesling
70605,Merlot
70606,Pinot Noir
70607,Chardonnay
70608,Chardonnay
70609,Pinot Noir
70610,Bordeaux-style Red Blend
70611,Red Blend
70612,Merlot
70613,Syrah
70614,Red Blend
70615,Sauvignon Blanc
70616,Riesling
70617,Merlot
70618,Merlot
70619,Riesling
70620,Rosé
70621,Pinot Noir
70622,Cabernet Sauvignon
70623,Sauvignon Blanc
70624,Bordeaux-style Red Blend
70625,Pinot Noir
70626,Riesling
70627,Pinot Noir
70628,Red Blend
70629,Rosé
70630,Red Blend
70631,Sauvignon Blanc
70632,Rosé
70633,Syrah
70634,Pinot Noir
70635,Red Blend
70636,Riesling
70637,Cabernet Sauvignon
70638,Pinot Noir
70639,Sauvignon Blanc
70640,Rosé
70641,Merlot
70642,Pinot Noir
70643,Bordeaux-style Red Blend
70644,Merlot
70645,Cabernet Sauvignon
70646,Cabernet Sauvignon
70647,Syrah
70648,Chardonnay
70649,Rosé
70650,Red Blend
70651,Merlot
70652,Syrah
70653,Pinot Noir
70654,Red Blend
70655,Chardonnay
70656,Merlot
70657,Chardonnay
70658,Sauvignon Blanc
70659,Merlot
70660,Bordeaux-style Red Blend
70661,Red Blend
70662,Riesling
70663,Sauvignon Blanc
70664,Rosé
70665,Syrah
70666,Riesling
70667,Syrah
70668,Sauvignon Blanc
70669,Riesling
70670,Cabernet Sauvignon
70671,Pinot Noir
70672,Red Blend
70673,Sauvignon Blanc
70674,Sauvignon Blanc
70675,Pinot Noir
70676,Red Blend
70677,Bordeaux-style Red Blend
70678,Chardonnay
70679,Merlot
70680,Riesling
70681,Riesling
70682,Cabernet Sauvignon
70683,Chardonnay
70684,Red Blend
70685,Red Blend
70686,Sauvignon Blanc
70687,Syrah
70688,Sauvignon Blanc
70689,Pinot Noir
70690,Bordeaux-style Red Blend
70691,Red Blend
70692,Sauvignon Blanc
70693,Red Blend
70694,Merlot
70695,Riesling
70696,Red Blend
70697,Syrah
70698,Sauvignon Blanc
70699,Pinot Noir
70700,Pinot Noir
70701,Riesling
70702,Chardonnay
70703,Rosé
70704,Rosé
70705,Rosé
70706,Riesling
70707,Sauvignon Blanc
70708,Riesling
70709,Syrah
70710,Syrah
70711,Chardonnay
70712,Syrah
70713,Red Blend
70714,Chardonnay
70715,Riesling
70716,Chardonnay
70717,Bordeaux-style Red Blend
70718,Cabernet Sauvignon
70719,Bordeaux-style Red Blend
70720,Chardonnay
70721,Cabernet Sauvignon
70722,Cabernet Sauvignon
70723,Riesling
70724,Chardonnay
70725,Rosé
70726,Cabernet Sauvignon
70727,Riesling
70728,Merlot
70729,Pinot Noir
70730,Cabernet Sauvignon
70731,Merlot
70732,Cabernet Sauvignon
70733,Cabernet Sauvignon
70734,Chardonnay
70735,Syrah
70736,Syrah
70737,Rosé
70738,Bordeaux-style Red Blend
70739,Chardonnay
70740,Riesling
70741,Sauvignon Blanc
70742,Rosé
70743,Syrah
70744,Pinot Noir
70745,Rosé
70746,Pinot Noir
70747,Merlot
70748,Cabernet Sauvignon
70749,Bordeaux-style Red Blend
70750,Merlot
70751,Merlot
70752,Riesling
70753,Riesling
70754,Bordeaux-style Red Blend
70755,Merlot
70756,Rosé
70757,Merlot
70758,Pinot Noir
70759,Chardonnay
70760,Red Blend
70761,Merlot
70762,Merlot
70763,Riesling
70764,Syrah
70765,Pinot Noir
70766,Bordeaux-style Red Blend
70767,Chardonnay
70768,Cabernet Sauvignon
70769,Syrah
70770,Rosé
70771,Rosé
70772,Riesling
70773,Cabernet Sauvignon
70774,Cabernet Sauvignon
70775,Chardonnay
70776,Cabernet Sauvignon
70777,Chardonnay
70778,Chardonnay
70779,Riesling
70780,Syrah
70781,Syrah
70782,Bordeaux-style Red Blend
70783,Pinot Noir
70784,Cabernet Sauvignon
70785,Syrah
70786,Pinot Noir
70787,Red Blend
70788,Red Blend
70789,Cabernet Sauvignon
70790,Red Blend
70791,Riesling
70792,Syrah
70793,Sauvignon Blanc
70794,Riesling
70795,Pinot Noir
70796,Chardonnay
70797,Rosé
70798,Merlot
70799,Riesling
70800,Syrah
70801,Bordeaux-style Red Blend
70802,Cabernet Sauvignon
70803,Merlot
70804,Sauvignon Blanc
70805,Syrah
70806,Bordeaux-style Red Blend
70807,Riesling
70808,Bordeaux-style Red Blend
70809,Riesling
70810,Riesling
70811,Syrah
70812,Pinot Noir
70813,Red Blend
70814,Cabernet Sauvignon
70815,Merlot
70816,Chardonnay
70817,Merlot
70818,Chardonnay
70819,Merlot
70820,Cabernet Sauvignon
70821,Red Blend
70822,Cabernet Sauvignon
70823,Pinot Noir
70824,Sauvignon Blanc
70825,Sauvignon Blanc
70826,Merlot
70827,Red Blend
70828,Red Blend
70829,Cabernet Sauvignon
70830,Syrah
70831,Cabernet Sauvignon
70832,Riesling
70833,Bordeaux-style Red Blend
70834,Rosé
70835,Cabernet Sauvignon
70836,Syrah
70837,Rosé
70838,Rosé
70839,Riesling
70840,Rosé
70841,Sauvignon Blanc
70842,Sauvignon Blanc
70843,Red Blend
70844,Rosé
70845,Red Blend
70846,Merlot
70847,Sauvignon Blanc
70848,Pinot Noir
70849,Cabernet Sauvignon
70850,Sauvignon Blanc
70851,Riesling
70852,Red Blend
70853,Red Blend
70854,Sauvignon Blanc
70855,Sauvignon Blanc
70856,Bordeaux-style Red Blend
70857,Syrah
70858,Riesling
70859,Riesling
70860,Syrah
70861,Red Blend
70862,Sauvignon Blanc
70863,Red Blend
70864,Sauvignon Blanc
70865,Pinot Noir
70866,Riesling
70867,Red Blend
70868,Bordeaux-style Red Blend
70869,Merlot
70870,Pinot Noir
70871,Syrah
70872,Riesling
70873,Sauvignon Blanc
70874,Red Blend
70875,Sauvignon Blanc
70876,Cabernet Sauvignon
70877,Merlot
70878,Sauvignon Blanc
70879,Riesling
70880,Bordeaux-style Red Blend
70881,Riesling
70882,Pinot Noir
70883,Chardonnay
70884,Red Blend
70885,Pinot Noir
